"response_id","response","condition","scenario","response_number"
"R_106wNj20KZ6xB0O","Call the court and make them aware of the situation",2,9,2
"R_106wNj20KZ6xB0O","Call another co worker to take over until the boss shows up ",2,9,3
"R_106wNj20KZ6xB0O","Leave and close the store ",2,9,4
"R_106wNj20KZ6xB0O","Do nothing and wait for his boss to show up or call him back ",2,9,5
"R_3dQLVP8lko9epzc","Erica should immediately go back to the mall and ask the staff at the customer service to make an announcement for the car's owner to return to their vehicle.",2,6,1
"R_3dQLVP8lko9epzc","Erica should contact local animal control or the police to report the situation, as leaving a dog in a hot car can be dangerous.",2,6,2
"R_3dQLVP8lko9epzc","Erica should see if anyone nearby has tools or knowledge about how to handle such situations, or if they could help find the owner.",2,6,3
"R_3dQLVP8lko9epzc","Carefully check if any of the car doors are unlocked, as some people might accidentally leave their cars open",2,6,4
"R_3dQLVP8lko9epzc","If the dog's life is clearly in immediate danger and authorities haven't arrived, Erica could break the window carefully to rescue the dog. However, this should only be a last resort, as it may have legal consequences.",2,6,5
"R_3dQLVP8lko9epzc","Carl could let the security officers know about the knife before going through the scanner to avoid misunderstandings.",2,7,1
"R_3dQLVP8lko9epzc","Carl can inquire if the airport has a storage facility where he can temporarily leave the knife and retrieve it later.",2,7,2
"R_3dQLVP8lko9epzc","Carl can contact a friend nearby or available, and ask them to pick up the knife from the airport and hold it until he returns.",2,7,3
"R_3dQLVP8lko9epzc","Arrange for a local delivery service to pick up and deliver the knife to his home or a secure place.",2,7,4
"R_3dQLVP8lko9epzc","Carl can request a police escort that may provide guidance on transporting restricted items, though this would likely involve extra steps or fees.",2,7,5
"R_3dQLVP8lko9epzc","Daniel can quickly inform someone in charge, like the bride or the wedding planner, about the situation to prevent misunderstandings.",2,8,1
"R_3dQLVP8lko9epzc","Ask a family member or friend if they have a temporary ring that could be used for the ceremony.",2,8,2
"R_3dQLVP8lko9epzc","Daniel can apologize to his sister and reassure her that he's actively working to resolve the issue as quickly as possible.",2,8,3
"R_3dQLVP8lko9epzc","Daniel can ask the guest to quickly search the area outside the venue in case the ring was dropped nearby.",2,8,4
"R_3dQLVP8lko9epzc","Daniel can calmly explain the situation to the officiant and ask for a brief pause in the ceremony.",2,8,5
"R_1s7dewV7OhGhLiU","BUST THE WINDOW!!!!",2,6,1
"R_1s7dewV7OhGhLiU","Call the cops",2,6,2
"R_1s7dewV7OhGhLiU","Get the pup some water",2,6,3
"R_1s7dewV7OhGhLiU","Wait on the cops and pay for the window",2,6,4
"R_1s7dewV7OhGhLiU","Keep the pupper",2,6,5
"R_1s7dewV7OhGhLiU","Take the knife back to the car.",2,7,1
"R_1s7dewV7OhGhLiU","Tell security.",2,7,2
"R_1s7dewV7OhGhLiU","Throw it away.",2,7,3
"R_1s7dewV7OhGhLiU","Get a new one shipped to his destination.",2,7,4
"R_1s7dewV7OhGhLiU","Bundle it in clothes?",2,7,5
"R_1s7dewV7OhGhLiU","Tell his sister.",2,8,1
"R_1s7dewV7OhGhLiU","Call the taxi company.",2,8,2
"R_1s7dewV7OhGhLiU","Tell the preacher. ",2,8,3
"R_1s7dewV7OhGhLiU","Bust into tears",2,8,4
"R_1s7dewV7OhGhLiU","Run to his mother.",2,8,5
"R_5hLArf5UT11I013","make a go fund me",1,1,1
"R_5hLArf5UT11I013","get extra job, work more",1,1,2
"R_5hLArf5UT11I013","do nothing",1,1,3
"R_5hLArf5UT11I013","?",1,1,4
"R_5hLArf5UT11I013","?",1,1,5
"R_5hLArf5UT11I013","politely tell the woman no",1,5,1
"R_5hLArf5UT11I013","say yes and take her",1,5,2
"R_5hLArf5UT11I013","offer to order her an uber",1,5,3
"R_5hLArf5UT11I013","ignore her",1,5,4
"R_5hLArf5UT11I013","take her but not all the way",1,5,5
"R_5hLArf5UT11I013","when its his turn tell the agent its for work and not going in checked luggage",1,7,1
"R_5hLArf5UT11I013","?",1,7,2
"R_5hLArf5UT11I013","?",1,7,3
"R_5hLArf5UT11I013","?",1,7,4
"R_5hLArf5UT11I013","?",1,7,5
"R_5DvkV3f3cVc3i13","find herbs to take instead",1,1,1
"R_5DvkV3f3cVc3i13","find prescription discounts",1,1,2
"R_5DvkV3f3cVc3i13","call dr back and find a different medication that it covered by insurance",1,1,3
"R_5DvkV3f3cVc3i13","take over the counter meds instead",1,1,4
"R_5DvkV3f3cVc3i13","do nothing",1,1,5
"R_5DvkV3f3cVc3i13","bring it back to the vehicle",1,7,1
"R_5DvkV3f3cVc3i13","toss it in garbage",1,7,2
"R_5DvkV3f3cVc3i13","bring it back to luggage",1,7,3
"R_5DvkV3f3cVc3i13","mail it from airport back to his home",1,7,4
"R_5DvkV3f3cVc3i13","leave it behind in airport",1,7,5
"R_5DvkV3f3cVc3i13","go back to the taxi",1,8,1
"R_5DvkV3f3cVc3i13","call taxi company and get the ring brought back",1,8,2
"R_5DvkV3f3cVc3i13","tell them you forgot the ring",1,8,3
"R_5DvkV3f3cVc3i13","use a different ring- temporarily",1,8,4
"R_5DvkV3f3cVc3i13","dont show up",1,8,5
"R_6axcFmKIHrxFVfT","just let ted go by himself to get the ticket",2,3,1
"R_6axcFmKIHrxFVfT","give ted theirs so that they can enjoy the concert",2,3,2
"R_6axcFmKIHrxFVfT","go with ted to get their ticket",2,3,3
"R_6axcFmKIHrxFVfT","try to sneak ted in",2,3,4
"R_6axcFmKIHrxFVfT","find something else to do as a group ",2,3,5
"R_6axcFmKIHrxFVfT","try to pass around them when its safe to do so",2,4,1
"R_6axcFmKIHrxFVfT","give the car infront more space incase anything goes wrong",2,4,2
"R_6axcFmKIHrxFVfT","drive a different route as soon as you can to avoid being near that driver",2,4,3
"R_6axcFmKIHrxFVfT","call the police and report the vehicle ",2,4,4
"R_6axcFmKIHrxFVfT","get near them and accidentally"" have them hit you so that you can get paid, theyre drunk so itll most likely be their fault if you play it right",2,4,5
"R_6axcFmKIHrxFVfT","tell her no",2,5,1
"R_6axcFmKIHrxFVfT","tell her yes and give her the ride for free",2,5,2
"R_6axcFmKIHrxFVfT","have her pay him gas money for the ride",2,5,3
"R_6axcFmKIHrxFVfT","pay an uber/lyft for her",2,5,4
"R_6axcFmKIHrxFVfT","take her as far as near his place but not the extra 10 miles",2,5,5
"R_1f7QxkxXe60wB94","Offer to drive her to the nearby city, going out of his way to help",1,5,1
"R_1f7QxkxXe60wB94","Call a taxi/ride-sharing service for her",1,5,2
"R_1f7QxkxXe60wB94","Direct her to public transportation options.",1,5,3
"R_1f7QxkxXe60wB94","Politely decline, citing his original plans.",1,5,4
"R_1f7QxkxXe60wB94","Suggest calling a local friend/family member for assistance",1,5,5
"R_1f7QxkxXe60wB94","Call local animal control",1,6,1
"R_1f7QxkxXe60wB94","Inform the mall security",1,6,2
"R_1f7QxkxXe60wB94","Try and provide water for the dog. Thats if its safe",1,6,3
"R_1f7QxkxXe60wB94","Document vehicle info",1,6,4
"R_1f7QxkxXe60wB94","Try and locate the car owner inside the mall",1,6,5
"R_1f7QxkxXe60wB94","Return to check-in counter: Inform airline staff, check knife in luggage.",1,7,1
"R_1f7QxkxXe60wB94","Check TSA knife policy: Confirm prohibited items, consider alternatives.",1,7,2
"R_1f7QxkxXe60wB94","Use airport mail center: Ship knife to destination or home",1,7,3
"R_1f7QxkxXe60wB94","Leave knife at airport: Surrender to security or airport lost and found.",1,7,4
"R_1f7QxkxXe60wB94","Go back to car/transport: Store knife safely, then return to security.",1,7,5
"R_6dRkFMKKqofDP4z","Borrow money from family",1,1,1
"R_6dRkFMKKqofDP4z","Borrow money from friends",1,1,2
"R_6dRkFMKKqofDP4z","Work an extra job",1,1,3
"R_6dRkFMKKqofDP4z","Sell thing in their house",1,1,4
"R_6dRkFMKKqofDP4z","Ask for government help",1,1,5
"R_6dRkFMKKqofDP4z","Call a family member",1,2,1
"R_6dRkFMKKqofDP4z","Call a friend",1,2,2
"R_6dRkFMKKqofDP4z","Call an uber",1,2,3
"R_6dRkFMKKqofDP4z","Call a taxi",1,2,4
"R_6dRkFMKKqofDP4z","Ask for stranger a ride",1,2,5
"R_6dRkFMKKqofDP4z","call an officer",1,6,1
"R_6dRkFMKKqofDP4z","look for someone in the parking lot",1,6,2
"R_6dRkFMKKqofDP4z","look for someone in the mall",1,6,3
"R_6dRkFMKKqofDP4z","try to open de door of the car",1,6,4
"R_6dRkFMKKqofDP4z","try to break the window of the car",1,6,5
"R_11Gwq1nh41XJk6C","Offer the ride",1,5,1
"R_11Gwq1nh41XJk6C","Politely decline",1,5,2
"R_11Gwq1nh41XJk6C","Suggest an alternative",1,5,3
"R_11Gwq1nh41XJk6C","Assess safety",1,5,4
"R_11Gwq1nh41XJk6C","Ask for more details",1,5,5
"R_11Gwq1nh41XJk6C","Stay with the Dog",1,6,1
"R_11Gwq1nh41XJk6C","Take Photos",1,6,2
"R_11Gwq1nh41XJk6C","Warn Other Passersby",1,6,3
"R_11Gwq1nh41XJk6C","Look for Signs of Heatstroke",1,6,4
"R_11Gwq1nh41XJk6C","Try to Create Ventilation",1,6,5
"R_11Gwq1nh41XJk6C","Ask the Officiant for a Brief Pause",1,8,1
"R_11Gwq1nh41XJk6C","Have a Family Member or Friend Run to Retrieve It",1,8,2
"R_11Gwq1nh41XJk6C","Use a Temporary Placeholder",1,8,3
"R_11Gwq1nh41XJk6C","Use the Mistake as a Teaching Moment",1,8,4
"R_11Gwq1nh41XJk6C","Send a Text or Quick Message",1,8,5
"R_7QSNb7GnKmUekTZ","Contact doctor for recomendation",1,1,1
"R_7QSNb7GnKmUekTZ","Speak with pharmacy re:discount",1,1,2
"R_7QSNb7GnKmUekTZ","Ask a friend for help",1,1,3
"R_7QSNb7GnKmUekTZ","Borrow money",1,1,4
"R_7QSNb7GnKmUekTZ","Sell something",1,1,5
"R_7QSNb7GnKmUekTZ","Tow truck",1,2,1
"R_7QSNb7GnKmUekTZ","Cab",1,2,2
"R_7QSNb7GnKmUekTZ","Call a friend",1,2,3
"R_7QSNb7GnKmUekTZ","Cancel his flight",1,2,4
"R_7QSNb7GnKmUekTZ","Hitchhike to the airport",1,2,5
"R_7QSNb7GnKmUekTZ","Ignore her",1,5,1
"R_7QSNb7GnKmUekTZ","Explain that wife would not approve",1,5,2
"R_7QSNb7GnKmUekTZ","Tell her you're going the other way",1,5,3
"R_7QSNb7GnKmUekTZ","Take her only as far as you're already going",1,5,4
"R_7QSNb7GnKmUekTZ","Drive her to the city",1,5,5
"R_1EVTptN2zfoV1jP","Maintain a safe distance",2,4,1
"R_1EVTptN2zfoV1jP","Call the authorities ",2,4,2
"R_1EVTptN2zfoV1jP","Avoid passing the vehicle",2,4,3
"R_1EVTptN2zfoV1jP","Follow cautiously",2,4,4
"R_1EVTptN2zfoV1jP","Find a safe exit",2,4,5
"R_1EVTptN2zfoV1jP","Call animal control or law enforcement.",2,6,1
"R_1EVTptN2zfoV1jP","Inform mall security or management.",2,6,2
"R_1EVTptN2zfoV1jP","Check for the car owner.",2,6,3
"R_1EVTptN2zfoV1jP","Provide shade and water(if possible)",2,6,4
"R_1EVTptN2zfoV1jP","Take photos/Video as evidence.",2,6,5
"R_1EVTptN2zfoV1jP","inform the wedding officiant or best man.",2,8,1
"R_1EVTptN2zfoV1jP","Send someone to retrieve the ring.",2,8,2
"R_1EVTptN2zfoV1jP","Borrow a temoorary ring.",2,8,3
"R_1EVTptN2zfoV1jP","Stall or delay the ceremony.",2,8,4
"R_1EVTptN2zfoV1jP","Inform his sister and the groom.",2,8,5
"R_5DoGtkVU2Jjwc54","Seek a loan to buy the medication",1,1,1
"R_5DoGtkVU2Jjwc54","Sell possessions to raise the money",1,1,2
"R_5DoGtkVU2Jjwc54","Seek help from social services",1,1,3
"R_5DoGtkVU2Jjwc54","Seek help from clergy",1,1,4
"R_5DoGtkVU2Jjwc54","Steal the money",1,1,5
"R_5DoGtkVU2Jjwc54","Contact the police",1,6,1
"R_5DoGtkVU2Jjwc54","Report it to the mall security",1,6,2
"R_5DoGtkVU2Jjwc54","Bring it to the attention of passersby and let someone else decide what to do",1,6,3
"R_5DoGtkVU2Jjwc54","See if the car is unlocked and try to lower a window to allow air into the car",1,6,4
"R_5DoGtkVU2Jjwc54","Break a window to let in air",1,6,5
"R_5DoGtkVU2Jjwc54","Store the knife in a bag to go into the underbelly of the plane",1,7,1
"R_5DoGtkVU2Jjwc54","Throw the knife away",1,7,2
"R_5DoGtkVU2Jjwc54","Show the knife to TSA and explain the situation",1,7,3
"R_5DoGtkVU2Jjwc54","Try to sell or give it to someone in the airport",1,7,4
"R_5DoGtkVU2Jjwc54","Try to smuggle it onboard",1,7,5
"R_3GpL7t91IX7KJyU","Try to set up a different flight",2,2,1
"R_3GpL7t91IX7KJyU","take care of his car",2,2,2
"R_3GpL7t91IX7KJyU","Call a friend to take him to the airport and deal with his car",2,2,3
"R_3GpL7t91IX7KJyU","Leave the car and call a taxi",2,2,4
"R_3GpL7t91IX7KJyU","Call a road service and hope for the best",2,2,5
"R_3GpL7t91IX7KJyU","He could deny the ride",2,5,1
"R_3GpL7t91IX7KJyU","He could ask for gas money",2,5,2
"R_3GpL7t91IX7KJyU","He could lie and say he is experiencing car problems",2,5,3
"R_3GpL7t91IX7KJyU","He could cheerfully oblige",2,5,4
"R_3GpL7t91IX7KJyU","He could tell her that he just wants to  get home, but he could take her that far",2,5,5
"R_3GpL7t91IX7KJyU","Make an immediate call to the taxi service",2,8,1
"R_3GpL7t91IX7KJyU","Tell sister he is doing everything possible to locate the ring",2,8,2
"R_3GpL7t91IX7KJyU","Buy a look alike ring as a temporary measure",2,8,3
"R_3GpL7t91IX7KJyU","panic",2,8,4
"R_3GpL7t91IX7KJyU","Ask his mother what he should do",2,8,5
"R_3PHqwmQkOjQPc2t","She could get mad at her friend for doing that.",1,3,1
"R_3PHqwmQkOjQPc2t","She could request a refund with Ted.",1,3,2
"R_3PHqwmQkOjQPc2t","She could help ted get the tickets back.",1,3,3
"R_3PHqwmQkOjQPc2t","She could ask Ted to get new tickets.",1,3,4
"R_3PHqwmQkOjQPc2t","She could offer Ted to do something else",1,3,5
"R_3PHqwmQkOjQPc2t","He could excuse himself for a few minutes to look for it.",1,8,1
"R_3PHqwmQkOjQPc2t","He maybe try to call the taxi driver to see if he could save it",1,8,2
"R_3PHqwmQkOjQPc2t","He could apologize and leave.",1,8,3
"R_3PHqwmQkOjQPc2t","He could quickly excuse himself to make some ring off of scratch somehow.",1,8,4
"R_3PHqwmQkOjQPc2t","He could quickly run to buy a new ring and then explain what happened to his siter and apologize.",1,8,5
"R_3PHqwmQkOjQPc2t","He could try to call him again.",1,9,1
"R_3PHqwmQkOjQPc2t","He could get mad at his boss.",1,9,2
"R_3PHqwmQkOjQPc2t","He could try to look if his boss is okay.",1,9,3
"R_3PHqwmQkOjQPc2t","He could try to close the store to go to the court.",1,9,4
"R_3PHqwmQkOjQPc2t","He could no go to court and wait for his boss to come back",1,9,5
"R_5gzLTn0JQtz61wE"," call a friend",2,2,1
"R_5gzLTn0JQtz61wE","call an Uber .",2,2,2
"R_5gzLTn0JQtz61wE","call a taxi ",2,2,3
"R_5gzLTn0JQtz61wE","Take a later flight.",2,2,4
"R_5gzLTn0JQtz61wE","Call his insurance roadside assistance.",2,2,5
"R_5gzLTn0JQtz61wE","Decline the ride.",2,5,1
"R_5gzLTn0JQtz61wE"," ask for gas money",2,5,2
"R_5gzLTn0JQtz61wE","Agree to take them.",2,5,3
"R_5gzLTn0JQtz61wE","Decline the ride. Give them some money.",2,5,4
"R_5gzLTn0JQtz61wE","Agree to take them. Give them some money.",2,5,5
"R_5gzLTn0JQtz61wE","Call the taxi company.",2,8,1
"R_5gzLTn0JQtz61wE","Go to the taxi company.",2,8,2
"R_5gzLTn0JQtz61wE","email the taxi company.",2,8,3
"R_5gzLTn0JQtz61wE","text the taxi company.",2,8,4
"R_5gzLTn0JQtz61wE","message the taxi company.",2,8,5
"R_15XSR3ecjZ7ATur","call AAA for a tow",1,2,1
"R_15XSR3ecjZ7ATur","call the airline & reschedule the flight",1,2,2
"R_15XSR3ecjZ7ATur","call a friend who could take him to airport to make the flight",1,2,3
"R_15XSR3ecjZ7ATur","just sit there and fume at potential outcome of missing flight",1,2,4
"R_15XSR3ecjZ7ATur","do nothing to see if the police would come ",1,2,5
"R_15XSR3ecjZ7ATur","tell someone quickly",1,8,1
"R_15XSR3ecjZ7ATur","not tell anyone and see what happens",1,8,2
"R_15XSR3ecjZ7ATur","have someone else call the taxi company",1,8,3
"R_15XSR3ecjZ7ATur","borrow a ring from someone just for the ceremony",1,8,4
"R_15XSR3ecjZ7ATur","do nothing",1,8,5
"R_15XSR3ecjZ7ATur","call someone at the court & explain the situation",1,9,1
"R_15XSR3ecjZ7ATur","fume & be mad at this boss",1,9,2
"R_15XSR3ecjZ7ATur","lock the door and leave anyways",1,9,3
"R_15XSR3ecjZ7ATur","call another employee to see if they could take over",1,9,4
"R_15XSR3ecjZ7ATur","keep waiting no matter what & miss court appointment",1,9,5
"R_54i4YC3HUUp89BR","Call a wrecker have them drop you off at the airport and take car to a mechanic",2,2,1
"R_54i4YC3HUUp89BR","hitch hike",2,2,2
"R_54i4YC3HUUp89BR","call taxi",2,2,3
"R_54i4YC3HUUp89BR","run fast",2,2,4
"R_54i4YC3HUUp89BR","walk to store beg ride forget car",2,2,5
"R_54i4YC3HUUp89BR","call police",2,6,1
"R_54i4YC3HUUp89BR","break window",2,6,2
"R_54i4YC3HUUp89BR","ask for help",2,6,3
"R_54i4YC3HUUp89BR","go to store have them page",2,6,4
"R_54i4YC3HUUp89BR","yell out",2,6,5
"R_54i4YC3HUUp89BR","Give it away",2,7,1
"R_54i4YC3HUUp89BR","throw it away",2,7,2
"R_54i4YC3HUUp89BR","take it back to car",2,7,3
"R_54i4YC3HUUp89BR","put in a locker",2,7,4
"R_54i4YC3HUUp89BR","sell it",2,7,5
"R_3Cy3l9xy7qdsin6","ask someone to bring the ticket from home.",2,3,1
"R_3Cy3l9xy7qdsin6","Head home to get ticket.",2,3,2
"R_3Cy3l9xy7qdsin6","Forget about concert and go to a nearby bar instead",2,3,3
"R_3Cy3l9xy7qdsin6","buy a new ticket if available",2,3,4
"R_3Cy3l9xy7qdsin6","try to smooth talk to the person taking tickets to go in",2,3,5
"R_3Cy3l9xy7qdsin6","give her a ride.",2,5,1
"R_3Cy3l9xy7qdsin6","suggest calling a taxi for her.",2,5,2
"R_3Cy3l9xy7qdsin6","suggest her getting an uber or lyft for herself.",2,5,3
"R_3Cy3l9xy7qdsin6","Talk about why it is dangerous to approach random men for rides.",2,5,4
"R_3Cy3l9xy7qdsin6","Point her to the nearest bus pickup",2,5,5
"R_3Cy3l9xy7qdsin6","Give it to security.",2,7,1
"R_3Cy3l9xy7qdsin6","ask friend to pick it up",2,7,2
"R_3Cy3l9xy7qdsin6","dump it in trash before going through security",2,7,3
"R_3Cy3l9xy7qdsin6","try to sneak it in",2,7,4
"R_3Cy3l9xy7qdsin6","be honest about forgetting and let it get taken",2,7,5
"R_1dYsdWEsjj4TCRX","try to buy new tickets there",1,3,1
"R_1dYsdWEsjj4TCRX","buy someone's ticket",1,3,2
"R_1dYsdWEsjj4TCRX","forget about it",1,3,3
"R_1dYsdWEsjj4TCRX","go home",1,3,4
"R_1dYsdWEsjj4TCRX","drink water",1,3,5
"R_1dYsdWEsjj4TCRX","check if the doors are locked ",1,6,1
"R_1dYsdWEsjj4TCRX","look around for the owners ",1,6,2
"R_1dYsdWEsjj4TCRX","break the window",1,6,3
"R_1dYsdWEsjj4TCRX","walk back into the mall and have them make an announcement",1,6,4
"R_1dYsdWEsjj4TCRX","call firefighters",1,6,5
"R_1dYsdWEsjj4TCRX","close up and leave",1,9,1
"R_1dYsdWEsjj4TCRX","have a friend cover",1,9,2
"R_1dYsdWEsjj4TCRX","call his wife",1,9,3
"R_1dYsdWEsjj4TCRX","miss the court appointment",1,9,4
"R_1dYsdWEsjj4TCRX","have another employee cover",1,9,5
"R_5G9pPAWQ0rKuL5f","Keep a long distance with this car.",2,4,1
"R_5G9pPAWQ0rKuL5f","wait patiently until safe to pass over",2,4,2
"R_5G9pPAWQ0rKuL5f","call police if the drive seam to cause accident",2,4,3
"R_5G9pPAWQ0rKuL5f","pass over when safe",2,4,4
"R_5G9pPAWQ0rKuL5f","Avoid aggressive behavior",2,4,5
"R_5G9pPAWQ0rKuL5f","Politely decline the request because it is not safe to give ride to strangers",2,5,1
"R_5G9pPAWQ0rKuL5f","offer an alternative transportation option, like public transport..",2,5,2
"R_5G9pPAWQ0rKuL5f","if he feels unsafe, let another person know about it",2,5,3
"R_5G9pPAWQ0rKuL5f","stay in the car",2,5,4
"R_5G9pPAWQ0rKuL5f","just leave. ",2,5,5
"R_5G9pPAWQ0rKuL5f","try finding the owner of the car",2,6,1
"R_5G9pPAWQ0rKuL5f","call for help",2,6,2
"R_5G9pPAWQ0rKuL5f","call for police",2,6,3
"R_5G9pPAWQ0rKuL5f","stay around to monitor the situation",2,6,4
"R_5G9pPAWQ0rKuL5f","break the window to save the dog",2,6,5
"R_2eM4lcuYu5tfunU","Call a Road side assistance",2,2,1
"R_2eM4lcuYu5tfunU","Order a Ride",2,2,2
"R_2eM4lcuYu5tfunU","Request a Taxi",2,2,3
"R_2eM4lcuYu5tfunU","Notify the airline",2,2,4
"R_2eM4lcuYu5tfunU","Fix the car temporarily",2,2,5
"R_2eM4lcuYu5tfunU","Look for the car owner",2,6,1
"R_2eM4lcuYu5tfunU","Call mall security",2,6,2
"R_2eM4lcuYu5tfunU","stay with the dog",2,6,3
"R_2eM4lcuYu5tfunU","find out the dog condition",2,6,4
"R_2eM4lcuYu5tfunU","call animal control",2,6,5
"R_2eM4lcuYu5tfunU","Call the boss and leave a message",2,9,1
"R_2eM4lcuYu5tfunU","Notify a Co-worker",2,9,2
"R_2eM4lcuYu5tfunU","Alerting the store securityy",2,9,3
"R_2eM4lcuYu5tfunU","Closing the store temporarily",2,9,4
"R_2eM4lcuYu5tfunU","Document the situation",2,9,5
"R_3AYfE1sOrSAcGk1","Source for money from family",1,1,1
"R_3AYfE1sOrSAcGk1","Source for money from friends",1,1,2
"R_3AYfE1sOrSAcGk1","Sell some valuable assets",1,1,3
"R_3AYfE1sOrSAcGk1","Use credit card",1,1,4
"R_3AYfE1sOrSAcGk1","Fund raising",1,1,5
"R_3AYfE1sOrSAcGk1","Call home to bring another car",1,2,1
"R_3AYfE1sOrSAcGk1","Call a friend",1,2,2
"R_3AYfE1sOrSAcGk1","Search google map for a public metro nearby",1,2,3
"R_3AYfE1sOrSAcGk1","Book a ride",1,2,4
"R_3AYfE1sOrSAcGk1","Call a mechanic",1,2,5
"R_3AYfE1sOrSAcGk1","Help her with cash to enter cab",1,5,1
