response_id,scenario,response_number,response,embedding,type,p_dist_cosine,m_dist_cosine,cluster_kmeans,cluster_kmeans_centroid_dist,cluster_kmeans_label
313,6,2.0,Break a window.,"[-0.02752138 -0.05120183  0.00209307 ... -0.02360109 -0.01396702
 -0.01425271]",human,0.35348468861471116,0.731966521902889,13,0.034944422115066764,Break the window.
313,6,3.0,Just leave.,"[ 0.00165176 -0.0424842  -0.01111914 ... -0.00947105  0.0107529
 -0.01866375]",human,0.36844290345301944,0.7439520942820018,19,0.3049861035654201,Walk away.
313,6,4.0,Call 911.,"[-0.04543434  0.01207582  0.00667929 ... -0.02526888  0.0073448
 -0.02611026]",human,0.3019389295240045,0.6906644391947483,1,0.011932099500988724,Call 911.
313,6,5.0,Wait for the owner while monitoring the dog.,"[-0.03652547 -0.01970416 -0.0045202  ...  0.01190226 -0.00167496
 -0.01151042]",human,0.4645670030674882,0.8209734745576519,18,0.1945468692128265,Wait for the owner.
44,6,1.0,Contact the police.,"[-0.01452876 -0.01709266  0.00979325 ... -0.02205233  0.01599985
 -0.03463364]",human,0.3244336047610986,0.6790683190169089,3,0.1579147409902285,Call the police.
44,6,2.0,Report it to the mall security.,"[-0.04155807 -0.03277365 -0.00699126 ...  0.00448959 -0.00296843
 -0.00265446]",human,0.32711440422839555,0.681333904393904,6,0.11266876716821628,Call mall security.
44,6,3.0,Bring it to the attention of passersby and let someone else decide what to do.,"[-0.06062867 -0.0210889  -0.01184805 ... -0.01123867 -0.00127756
 -0.02816996]",human,0.31108315206427484,0.6677856435407453,8,0.4043465854751138,Ask someone around if they can help.
44,6,4.0,See if the car is unlocked and try to lower a window to allow air into the car.,"[-0.03185581 -0.01616762 -0.00777751 ... -0.01195259 -0.02253346
  0.01308459]",human,0.3184465970886189,0.6740086055992531,5,0.25705058897595845,Try to open the car door.
44,6,5.0,Break a window to let in air.,"[-0.02942976 -0.04504216 -0.00034859 ... -0.00890737 -0.01254272
 -0.00551714]",human,0.33845995121219064,0.6909222028302708,13,0.18041507787989775,Break the window.
148,6,1.0,Call the non emergency 911 number.,"[-0.02365167 -0.00696998  0.00182508 ... -0.00563544  0.00563214
 -0.02024266]",human,0.3431570680347211,0.7211259489698958,1,0.2981244817967468,Call 911.
148,6,2.0,Report it to mall security.,"[-0.04722069 -0.03854124 -0.00845619 ...  0.00481766 -0.00133698
  0.00238441]",human,0.3427475785138334,0.7207962379062206,6,0.10403783219727836,Call mall security.
148,6,3.0,Wait by the car for the owner to return.,"[-0.03400843 -0.01164507 -0.00181492 ... -0.00289112 -0.00394885
  0.00732686]",human,0.3407927275966909,0.7192222392021226,18,0.1074749395005592,Wait for the owner.
148,6,4.0,Google what to do if a dog is locked in a car and its hot.,"[-0.03218395 -0.01732624 -0.01095116 ... -0.01162651 -0.0182694
  0.00548431]",human,0.37162967634888666,0.7440514049193898,2,0.35756649010175434,Break a window to rescue the dog.
148,6,5.0,Stay calm.,"[-0.01034455  0.01563318 -0.00188593 ... -0.00319004 -0.00783264
 -0.00747552]",human,0.3809696410439285,0.7515717187179491,19,0.4232567842699496,Walk away.
297,6,1.0,Ask a clerk for help.,"[-1.97180656e-02 -6.36609494e-03 -1.47023553e-02 ...  1.50712478e-06
 -1.08276977e-02  2.71102875e-03]",human,0.3953990351395045,0.7519361427677315,8,0.33786248069016045,Ask someone around if they can help.
297,6,2.0,Call the police.,"[-0.0158989  -0.02674347  0.00585968 ... -0.02239731  0.00223209
 -0.02593811]",human,0.2312537888278623,0.6167150311984151,3,0.016473563881746478,Call the police.
297,6,3.0,Call the humane society.,"[-0.05818085 -0.00488846 -0.00076046 ... -0.00443945 -0.01687245
 -0.02180517]",human,0.3285461585991363,0.6968634526927965,7,0.19974530423047543,Call animal control.
297,6,4.0,Smash a window.,"[-0.00364325 -0.04620184  0.00415601 ... -0.01776519 -0.01960031
 -0.00796504]",human,0.3604555570719675,0.7231500764480312,13,0.1308910797193732,Break the window.
297,6,5.0,Wait outside car.,"[-0.02842872 -0.02489776 -0.00021373 ... -0.02222691  0.01364096
  0.02129136]",human,0.38918791890976445,0.7468194911464161,18,0.2894635320311373,Wait for the owner.
270,6,1.0,Try finding the owner of the car.,"[-0.03345508  0.01492933 -0.00899105 ... -0.01179292 -0.00108468
 -0.00489978]",human,0.4090742146481011,0.7493540548899351,4,0.16005976744130668,Look for the owner.
270,6,2.0,Call for help.,"[-0.02366492 -0.02029435  0.00353022 ... -0.02277793 -0.01359757
 -0.02247635]",human,0.21575307391111997,0.5855679287584004,10,0.04634606365810967,Call for help.
270,6,3.0,Call for police.,"[-0.02492272 -0.01542004 -0.00042908 ... -0.01547557  0.00431111
 -0.02787347]",human,0.2162032216639873,0.5859493043097136,3,0.12859232826495504,Call the police.
270,6,4.0,Stay around to monitor the situation.,"[ 0.00375193 -0.0125829  -0.00080435 ... -0.01245183 -0.00520192
  0.0071598 ]",human,0.3867031198288783,0.7304007477462163,21,0.3366576195405322,Assess the situation.
270,6,5.0,Break the window to save the dog.,"[-0.04380787 -0.03623782  0.00105472 ... -0.02150767 -0.01751768
 -0.02611255]",human,0.3833741772545245,0.7275803908711801,2,0.07665364110085626,Break a window to rescue the dog.
151,6,1.0,Attempt to locate the owner and have them rectify the issue.,"[-0.03234311  0.00487799 -0.00328031 ... -0.00377557 -0.01045225
 -0.00688804]",human,0.2929498366764579,0.6681658428298927,4,0.23992087306442889,Look for the owner.
151,6,2.0,Call the police and alert them to the matter.,"[-0.00539736 -0.02466175 -0.00972429 ... -0.01982393  0.01505562
 -0.01757184]",human,0.3204510658730313,0.6907967046000333,3,0.205286150208434,Call the police.
151,6,3.0,Call mall security and have them deal with the problem.,"[-0.0380353  -0.03247568 -0.00714999 ... -0.00387236 -0.01162709
  0.00134146]",human,0.3123999466824533,0.6841714092652489,6,0.1444847087748975,Call mall security.
151,6,4.0,Try to find ways to block the sunlight from falling directly onto the car.,"[-0.01734223 -0.04090463 -0.00329246 ... -0.02020914 -0.00542985
  0.00066553]",human,0.39988098128024485,0.7561598715750771,16,0.46357003363060467,Provide shade and water(if possible).
151,6,5.0,Check if one of the doors are unlocked and try to manually roll down a window depending on the car.,"[-0.02042081 -0.00063815 -0.01147333 ... -0.01502663 -0.0206206
  0.00538704]",human,0.38270358624436773,0.7420245305745207,5,0.2242045577171583,Try to open the car door.
271,6,1.0,Call security.,"[-0.02497991 -0.01071794  0.01055401 ... -0.00875078  0.00301906
 -0.01558122]",human,0.2057880815250981,0.5607104284320328,3,0.2665175858379317,Call the police.
271,6,2.0,Call the police.,"[-0.0158989  -0.02674347  0.00585968 ... -0.02239731  0.00223209
 -0.02593811]",human,0.20634930110326466,0.5611975059910448,3,0.016473563881746478,Call the police.
271,6,3.0,Break the window.,"[-0.02726403 -0.05039899  0.00627331 ... -0.02530576 -0.01407984
 -0.01797361]",human,0.37150189974146164,0.7045320006146697,13,0.012440527624303588,Break the window.
271,6,4.0,Have customer service page the dog owner.,"[-0.05258131 -0.02356223  0.00048842 ...  0.00876092  0.00492457
 -0.00621387]",human,0.45622140147049617,0.7780593145366196,12,0.45112275165254,"If Erica is unsure about what to do or the situation doesn’t seem immediately life-threatening, she could stay nearby and monitor the dog’s condition, while continuing to try to find the car owner or waiting for authorities to arrive."
271,6,5.0,Alert other people.,"[-0.04534512 -0.04073557  0.00447555 ...  0.00905384  0.01673196
 -0.04037824]",human,0.2885743318840086,0.6325598904134014,10,0.36740895467890344,Call for help.
272,6,1.0,Ignore.,"[-0.01536014 -0.00624851  0.00698527 ...  0.00141058 -0.01630208
  0.00654694]",human,0.40505043536413166,0.7803235539108908,19,0.26973109946271334,Walk away.
272,6,2.0,Call 911.,"[-0.04543434  0.01207582  0.00667929 ... -0.02526888  0.0073448
 -0.02611026]",human,0.363484121277593,0.7475094805210936,1,0.011932099500988724,Call 911.
272,6,3.0,Call for help from people around.,"[-0.01530088 -0.02091904 -0.00053545 ... -0.01620412 -0.00186067
 -0.01931127]",human,0.36839211024323004,0.7513840388901479,10,0.13950031951923436,Call for help.
272,6,4.0,Go about on her day.,"[ 0.00873073 -0.00362593  0.00181401 ... -0.00146629  0.00749485
 -0.00754512]",human,0.35266782384711715,0.7389706724624671,15,0.29304116132770464,Mind her own business.
272,6,5.0,Put matters in her own hands.,"[ 0.01257626 -0.01023216 -0.00360219 ... -0.02799892 -0.00431146
 -0.00588814]",human,0.35264912784041025,0.7389559131038466,15,0.3737168511992006,Mind her own business.
51,6,1.0,Break the window.,"[-0.02726403 -0.05039899  0.00627331 ... -0.02530576 -0.01407984
 -0.01797361]",human,0.20081322548790848,0.5536832394361157,13,0.012440527624303588,Break the window.
51,6,2.0,Wait for the owner.,"[-0.03811059 -0.01917169  0.00639749 ...  0.0025565  -0.00449778
 -0.01674405]",human,0.38718980037662154,0.7160697265632713,18,0.08402063767228052,Wait for the owner.
51,6,3.0,Call the police.,"[-0.01585301 -0.02677799  0.00587547 ... -0.02237746  0.00220027
 -0.02587567]",human,0.30615391417375304,0.6454646470377083,3,0.016469310780335755,Call the police.
51,6,4.0,Walk away.,"[-0.03069318 -0.03373676  0.00035277 ... -0.01028911  0.00748023
  0.00274641]",human,0.35437043361176335,0.6874748149877936,19,0.24685890318383175,Walk away.
51,6,5.0,Smash the windshield.,"[-0.00823184 -0.05365396 -0.00019247 ... -0.01458947 -0.0154494
 -0.01971232]",human,0.26634608136181825,0.610780813329877,13,0.21806789469523813,Break the window.
298,6,1.0,Erica would try opening the windows.,"[-0.02890495  0.00645539 -0.0058599  ... -0.00217737 -0.00952782
  0.00332633]",human,0.30500051950948226,0.6606475587880336,11,0.24201796197994374,Erica could call 911.
298,6,2.0,Erica can also ask for help.,"[-0.00925333  0.02061606 -0.02872405 ...  0.00963236 -0.0243075
  0.00213824]",human,0.29960832308340124,0.656075031446052,11,0.21705853356333615,Erica could call 911.
298,6,3.0,She can announce it at the mall.,"[-0.01468202 -0.02530907 -0.0202442  ...  0.00096927  0.00650706
  0.00382926]",human,0.3900075295966987,0.7327326326929403,14,0.35434241521739185,Ask the mall to make an announcement.
298,6,4.0,She can also decide to break the windows to free the dog.,"[-0.04268401 -0.02297932 -0.01262154 ... -0.01292053 -0.02383357
 -0.01681448]",human,0.2616864275611531,0.6239176524424757,2,0.1992702535719737,Break a window to rescue the dog.
298,6,5.0,She can decide not to engage.,"[-0.0065816  -0.02901466 -0.02030099 ... -0.00631123 -0.01200447
  0.00679017]",human,0.351738168590634,0.7002806065178595,15,0.33141523995335387,Mind her own business.
274,6,1.0,Try to get the owner of the car.,"[-0.02980676  0.01088003 -0.00108198 ... -0.00793336  0.01160254
 -0.00635023]",human,0.3237526414437999,0.7054469040775415,4,0.1895815412646471,Look for the owner.
274,6,2.0,Call peoples attention.,"[-0.02389492 -0.01805373 -0.00557138 ... -0.00392411  0.02067611
 -0.04972112]",human,0.35073869677395275,0.7271776210863945,10,0.3670235768075546,Call for help.
274,6,3.0,Look for help.,"[-0.03829607  0.00976052 -0.00267993 ... -0.02387288 -0.02278936
 -0.01625274]",human,0.31876286103062834,0.7014288471674681,8,0.259654893710609,Ask someone around if they can help.
274,6,4.0,Try to see if the dog breathes.,"[-0.05227201  0.02697566 -0.00428492 ... -0.00357521 -0.0116086
 -0.01498056]",human,0.3793658803790312,0.7502298685553818,2,0.4607297102945007,Break a window to rescue the dog.
274,6,5.0,Mind your business.,"[ 0.00437317  0.02157617  0.00042809 ...  0.00226076 -0.01051962
 -0.00374439]",human,0.4063508751126388,0.7719597315111655,15,0.33694736926862623,Mind her own business.
226,6,1.0,Erica could leave the dog to suffer.,"[-0.02668456  0.02249284 -0.00219689 ... -0.00501705 -0.00865741
  0.00846564]",human,0.1722777967015281,0.38794761308834547,12,0.26341099979421445,"If Erica is unsure about what to do or the situation doesn’t seem immediately life-threatening, she could stay nearby and monitor the dog’s condition, while continuing to try to find the car owner or waiting for authorities to arrive."
226,6,2.0,Erica could leave a note.,"[ 0.01338312  0.00995256 -0.00843839 ... -0.01785468  0.00569
  0.00881693]",human,0.1581403943718811,0.3732238550757702,11,0.22558640195450852,Erica could call 911.
226,6,3.0,Erica could notify somebody in the store.,"[-0.02343018  0.02417425 -0.00933249 ...  0.00794331 -0.00268537
 -0.00264381]",human,0.1836881949485648,0.3998312631889147,11,0.20709769645067677,Erica could call 911.
226,6,4.0,Erica could break the window and free the dog.,"[-0.0408641   0.00710413 -0.00319038 ... -0.00783433 -0.02212448
 -0.00708366]",human,0.18029663645329175,0.39629903814463163,11,0.2112238288930901,Erica could call 911.
226,6,5.0,Erica could call the police.,"[ 0.01351672  0.01606254 -0.0110342  ...  0.00161663  0.00101094
 -0.00306095]",human,0.1396950192282067,0.3540134489676342,11,0.15200928754521548,Erica could call 911.
59,6,1.0,Call animal control.,"[-0.0647529  -0.02694174  0.00970392 ...  0.0061881  -0.00795245
 -0.01027701]",human,0.28336827722243596,0.6677936885981424,7,0.02110653528715667,Call animal control.
59,6,2.0,Call 911.,"[-0.04547665  0.01209353  0.00669525 ... -0.02524948  0.00736788
 -0.02616011]",human,0.30100122041999045,0.6821190533453483,1,0.011925075049216027,Call 911.
59,6,3.0,Let someone know in the front desk Mall.,"[-0.03107711 -0.01984038 -0.00996212 ... -0.00368548  0.00574415
  0.00677558]",human,0.4005754002361064,0.7630151595307019,14,0.3188534244386313,Ask the mall to make an announcement.
59,6,4.0,Wait for someone to come.,"[-0.03858201 -0.04860825 -0.00455702 ... -0.01376229 -0.0204491
 -0.01163647]",human,0.38474368434560613,0.7501531487951931,18,0.2367206824709478,Wait for the owner.
59,6,5.0,Leave the Dog.,"[-0.01983292 -0.0286371   0.00715928 ... -0.01252482  0.00991646
 -0.00119452]",human,0.38062936828295846,0.746810594031512,17,0.23414246110418846,Stay with the dog.
62,6,1.0,Erica could go back into the mall and ask mall security or store employees to make an announcement over the loudspeaker to locate the car owner.,"[-0.03474202  0.02181985 -0.00739192 ...  0.00650557 -0.00815849
 -0.00619073]",human,0.24539903082489922,0.4924858076437528,14,0.22092908268066136,Ask the mall to make an announcement.
62,6,2.0,Erica could contact animal control or the non-emergency police line to report the situation and request assistance.,"[-0.02462398  0.0027393  -0.01058706 ...  0.00614901 -0.01168347
 -0.00525861]",human,0.18217870549168036,0.4290214130278227,12,0.20228978881165705,"If Erica is unsure about what to do or the situation doesn’t seem immediately life-threatening, she could stay nearby and monitor the dog’s condition, while continuing to try to find the car owner or waiting for authorities to arrive."
62,6,3.0,Erica could stay by the car to monitor the dog and wait for the owner or authorities to arrive.,"[-0.02418688  0.02036078 -0.00085555 ... -0.0008847  -0.00802399
 -0.00306223]",human,0.1260057355204096,0.37263158089368686,12,0.1522367597482066,"If Erica is unsure about what to do or the situation doesn’t seem immediately life-threatening, she could stay nearby and monitor the dog’s condition, while continuing to try to find the car owner or waiting for authorities to arrive."
62,6,4.0,"Erica could use a piece of clothing, a shopping bag, or another object to shield the dog from direct sunlight while waiting for help.","[-0.03109222 -0.01543063  0.00099328 ... -0.00343364 -0.00673737
 -0.0101259 ]",human,0.19861660508380563,0.44552277300775045,12,0.29501570602875715,"If Erica is unsure about what to do or the situation doesn’t seem immediately life-threatening, she could stay nearby and monitor the dog’s condition, while continuing to try to find the car owner or waiting for authorities to arrive."
62,6,5.0,"If the dog appears to be in immediate danger of overheating and no help is arriving, Erica could break the car window to rescue the dog, but only if it is legal in her jurisdiction and she is prepared to explain her actions.","[-0.04193174 -0.02706759 -0.00559005 ...  0.00871766 -0.00869207
 -0.02009602]",human,0.23235746646890165,0.4793938948398314,2,0.2325521878566572,Break a window to rescue the dog.
164,6,1.0,Try to open the car door to let air in.,"[-0.03888777 -0.02594411 -0.00193729 ... -0.01155989 -0.01477451
  0.00928907]",human,0.3318515527390805,0.7017446140843504,5,0.2058406943751493,Try to open the car door.
